mun,mun_code,year,r.median
TROMELLO,18164,2020,18933.60805860806
TROMELLO,18164,2021,19407.35434574976
TROMELLO,18164,2022,20073.643410852714
TRONTANO,103068,2001,12434.640522875818
TRONTANO,103068,2004,14026.717557251908
TRONTANO,103068,2011,17046.208530805685
TRONTANO,103068,2015,17763.414634146342
TRONTANO,103068,2019,18412.40875912409
TRONTANO,103068,2020,18135.135135135137
TRONTANO,103068,2021,18708.020050125313
TRONTANO,103068,2022,19231.90348525469
TRONZANO LAGO MAGGIORE,12129,2001,7241.379310344828
TRONZANO LAGO MAGGIORE,12129,2004,9538.461538461539
TRONZANO LAGO MAGGIORE,12129,2011,8866.666666666666
TRONZANO LAGO MAGGIORE,12129,2015,11538.461538461539
TRONZANO LAGO MAGGIORE,12129,2019,12812.499999999998
TRONZANO LAGO MAGGIORE,12129,2020,10625
TRONZANO LAGO MAGGIORE,12129,2021,11250.000000000002
TRONZANO LAGO MAGGIORE,12129,2022,10000
TRONZANO VERCELLESE,2150,2001,13185.185185185186
TRONZANO VERCELLESE,2150,2004,14547.377326565143
TRONZANO VERCELLESE,2150,2011,17061.878952122854
TRONZANO VERCELLESE,2150,2015,18601.190476190477
TRONZANO VERCELLESE,2150,2019,19117.021276595748
TRONZANO VERCELLESE,2150,2020,18883.316782522343
TRONZANO VERCELLESE,2150,2021,19548.91304347826
TRONZANO VERCELLESE,2150,2022,20145.16129032258
TROPEA,102044,2001,8988.123515439429
TROPEA,102044,2004,9428.29457364341
TROPEA,102044,2011,10915.49295774648
TROPEA,102044,2015,11397.540983606557
TROPEA,102044,2019,11679.553264604812
TROPEA,102044,2020,10323.40862422998
TROPEA,102044,2021,11060.29106029106
TROPEA,102044,2022,12716.468590831919
TROVO,18165,2001,12480
TROVO,18165,2004,14297.520661157025
TROVO,18165,2011,17982.69230769231
TROVO,18165,2015,19700
TROVO,18165,2019,19331.858407079646
TROVO,18165,2020,19591.304347826088
TROVO,18165,2021,19583.333333333336
TROVO,18165,2022,20685.654008438818
TRUCCAZZANO,15224,2001,14840.686274509804
TRUCCAZZANO,15224,2004,16805.312954876274
TRUCCAZZANO,15224,2011,19500.29411764706
TRUCCAZZANO,15224,2015,20342.9614873838
TRUCCAZZANO,15224,2019,21187.947882736156
TRUCCAZZANO,15224,2020,20768.72964169381
TRUCCAZZANO,15224,2021,21257.76196636481
TRUCCAZZANO,15224,2022,22140.22383146807
TUBRE,21103,2001,8626.373626373626
TUBRE,21103,2004,9289.693593314763
TUBRE TAUFERS IM MUENSTERTAL,21103,2011,10204.08163265306
TUBRE TAUFERS IM MUENSTERTAL,21103,2015,11815.47619047619
TUBRE TAUFERS IM MUENSTERTAL,21103,2019,12289.473684210527
TUBRE TAUFERS IM MUENSTERTAL,21103,2020,12473.958333333334
TUBRE TAUFERS IM MUENSTERTAL,21103,2021,12663.043478260868
TUBRE TAUFERS IM MUENSTERTAL,21103,2022,13505.747126436781
TUENNO,22207,2001,9239.961759082218
TUENNO,22207,2004,9487.295825771325
TUENNO,22207,2011,12433.993399339934
TUFARA,70082,2001,6771.582733812949
TUFARA,70082,2004,7173.91304347826
TUFARA,70082,2011,8484.04255319149
TUFARA,70082,2015,9414.414414414412
TUFARA,70082,2019,10104.166666666666
TUFARA,70082,2020,10045.045045045044
TUFARA,70082,2021,10330.188679245284
TUFARA,70082,2022,10630.841121495327
TUFILLO,69097,2001,7240.802675585284
TUFILLO,69097,2004,7854.545454545455
TUFILLO,69097,2011,9915.254237288136
TUFILLO,69097,2015,11982.758620689656
TUFILLO,69097,2019,13648.64864864865
TUFILLO,69097,2020,12960.526315789473
TUFILLO,69097,2021,13333.333333333332
TUFILLO,69097,2022,14500
TUFINO,63085,2001,8465.4994850669409
TUFINO,63085,2004,9325.471698113208
TUFINO,63085,2011,12069.256756756758
TUFINO,63085,2015,12475.806451612903
TUFINO,63085,2019,13991.228070175439
TUFINO,63085,2020,13842.412451361868
TUFINO,63085,2021,14763.257575757576
TUFINO,63085,2022,16079.173838209983
TUFO,64113,2001,8933.933933933933
TUFO,64113,2004,8863.636363636364
TUFO,64113,2011,10662.393162393162
TUFO,64113,2015,11901.709401709402
TUFO,64113,2019,12499.999999999998
TUFO,64113,2020,12844.036697247706
TUFO,64113,2021,13657.894736842107
TUFO,64113,2022,14119.318181818182
TUGLIE,75089,2001,7587.49416705553
TUGLIE,75089,2004,8246.816846229187
TUGLIE,75089,2011,9353.685368536853
TUGLIE,75089,2015,10612.708018154312
TUGLIE,75089,2019,11035.353535353535
TUGLIE,75089,2020,10889.261744966443
TUGLIE,75089,2021,11610.845295055822
TUGLIE,75089,2022,12223.639455782311
TUILI,92086,2001,7209.737827715356
TUILI,92086,2004,7945.344129554656
TUILI,106022,2011,9389.61038961039
TUILI,106022,2015,9589.041095890412
TUILI,111091,2019,11065.891472868218
TUILI,111091,2020,10697.674418604653
TUILI,111091,2021,10650.40650406504
TUILI,111091,2022,11820.175438596492
TULA,90075,2001,7548.725637181409
TULA,90075,2004,7928.370786516854
TULA,90075,2011,9128.205128205127
TULA,90075,2015,10256.756756756757
TULA,90075,2019,11243.169398907105
TULA,90075,2020,10823.863636363636
TULA,90075,2021,11426.38036809816
TULA,90075,2022,12312.83422459893
TUORO SUL TRASIMENO,54055,2001,9716.775599128541
TUORO SUL TRASIMENO,54055,2004,11358.784893267652
TUORO SUL TRASIMENO,54055,2011,13759.920634920636
TUORO SUL TRASIMENO,54055,2015,14472.33606557377
TUORO SUL TRASIMENO,54055,2019,15648.148148148148
TUORO SUL TRASIMENO,54055,2020,15131.399317406143
TUORO SUL TRASIMENO,54055,2021,15826.519337016576
TUORO SUL TRASIMENO,54055,2022,16489.082969432315
TURANIA,57071,2001,10156.25
TURANIA,57071,2004,11666.666666666666
TURANIA,57071,2011,14285.714285714286
TURANIA,57071,2015,16625
TURANIA,57071,2019,17864.583333333332
TURANIA,57071,2020,17869.565217391304
TURANIA,57071,2021,19254.716981132075
TURANIA,57071,2022,18839.622641509435
TURANO LODIGIANO,98058,2001,13356.481481481482
TURANO LODIGIANO,98058,2004,15280.78078078078
TURANO LODIGIANO,98058,2011,17640.969162995592
TURANO LODIGIANO,98058,2015,19279.268292682926
TURANO LODIGIANO,98058,2019,19414.79820627803
TURANO LODIGIANO,98058,2020,19014.21800947867
TURANO LODIGIANO,98058,2021,19843.091334894612
TURANO LODIGIANO,98058,2022,20604.2654028436
TURATE,13227,2001,15900.523560209424
TURATE,13227,2004,17431.034482758623
TURATE,13227,2011,19490.422984836394
TURATE,13227,2015,20667.361400583577
TURATE,13227,2019,21293.398533007334
TURATE,13227,2020,20917.115623704933
TURATE,13227,2021,21621.180410213477
TURATE,13227,2022,22184.621884241657
TURBIGO,15226,2001,14292.628443782576
TURBIGO,15226,2004,15395.461499235083
TURBIGO,15226,2011,17631.780962128967
TURBIGO,15226,2015,18949.546182594768
TURBIGO,15226,2019,19763.709677419356
TURBIGO,15226,2020,19363.781200212426
TURBIGO,15226,2021,19834.723670490093
TURBIGO,15226,2022,20603.44827586207
TURI,72047,2001,8406.69211767348
TURI,72047,2004,9365.463792685881
TURI,72047,2011,11960.26282853567
TURI,72047,2015,12455.93220338983
TURI,72047,2019,13449.574328749182
TURI,72047,2020,13404.582763337894
TURI,72047,2021,14019.13875598086
TURI,72047,2022,14929.627023223082
TURRI,92087,2001,6895.306859205776
TURRI,92087,2004,7439.024390243902
TURRI,106023,2011,8906.25
TURRI,106023,2015,10593.22033898305
TURRI,111092,2019,12083.333333333332
TURRI,111092,2020,11810.344827586207
TURRI,111092,2021,12067.307692307691
TURRI,111092,2022,12924.528301886794
TURRIACO,31024,2001,13709.677419354839
TURRIACO,31024,2004,15540.376850605651
TURRIACO,31024,2011,18130.76923076923
TURRIACO,31024,2015,19281.206171107995
TURRIACO,31024,2019,20050.87014725569
TURRIACO,31024,2020,20135.81081081081
TURRIACO,31024,2021,20779.149519890263
TURRIACO,31024,2022,21358.208955223883
TURRIVALIGNANI,68044,2001,9902.72373540856
TURRIVALIGNANI,68044,2004,10813.0081300813
TURRIVALIGNANI,68044,2011,13208.333333333332
TURRIVALIGNANI,68044,2015,12936.046511627908
TURRIVALIGNANI,68044,2019,13960.674157303369
TURRIVALIGNANI,68044,2020,14568.96551724138
TURRIVALIGNANI,68044,2021,15573.619631901842
TURRIVALIGNANI,68044,2022,16335.260115606938
TURSI,77029,2001,7176.786451879389
TURSI,77029,2004,7580.717488789238
TURSI,77029,2011,8868.801652892562
TURSI,77029,2015,9656.0545764639
TURSI,77029,2019,10887.918486171762
TURSI,77029,2020,10917.182662538698
TURSI,77029,2021,11347.049689440993
TURSI,77029,2022,12323.529411764706
TUSA,83101,2001,6967.488789237668
TUSA,83101,2004,7441.5817855003
TUSA,83101,2011,9696.581196581195
TUSA,83101,2015,11342.105263157895
TUSA,83101,2019,12207.711442786069
TUSA,83101,2020,12626.506024096385
TUSA,83101,2021,12769.423558897244
TUSA,83101,2022,13441.39650872818
TUSCANIA,56052,2001,9041.873669268985
TUSCANIA,56052,2004,10337.323177366703
TUSCANIA,56052,2011,12598.7525987526
TUSCANIA,56052,2015,13246.231155778894
TUSCANIA,56052,2019,13934.468524251804
TUSCANIA,56052,2020,13519.607843137253
TUSCANIA,56052,2021,14388.722554890219
TUSCANIA,56052,2022,15116.700889801506
UBIALE CLANEZZO,16221,2001,13973.214285714286
UBIALE CLANEZZO,16221,2004,15554.263565891473
UBIALE CLANEZZO,16221,2011,18273.809523809523
UBIALE CLANEZZO,16221,2015,19277.777777777777
UBIALE CLANEZZO,16221,2019,20249.287749287752
UBIALE CLANEZZO,16221,2020,19468.75
UBIALE CLANEZZO,16221,2021,20343.304843304843
UBIALE CLANEZZO,16221,2022,21348.484848484848
UBOLDO,12130,2001,15788.484136310222
UBOLDO,12130,2004,17216.535433070865
UBOLDO,12130,2011,19593.619749919846
UBOLDO,12130,2015,20779.893238434164
UBOLDO,12130,2019,21510.758377425045
UBOLDO,12130,2020,21240.881184543156
UBOLDO,12130,2021,21869.59628438728
UBOLDO,12130,2022,22850.72409951727
UCRIA,83102,2001,7482.946793997271
UCRIA,83102,2004,7930.780559646539
UCRIA,83102,2011,10779.816513761469
UCRIA,83102,2015,10857.843137254902
UCRIA,83102,2019,12361.111111111111
UCRIA,83102,2020,12500
UCRIA,83102,2021,12851.123595505618
UCRIA,83102,2022,13520.710059171599
UDINE,30129,2001,15418.39945571289
UDINE,30129,2004,16673.972376147547
UDINE,30129,2011,19003.069739288338
UDINE,30129,2015,20096.120884077583
UDINE,30129,2019,20614.55233973492
UDINE,30129,2020,20510.578860597176
UDINE,30129,2021,21002.3223729593
UDINE,30129,2022,21799.321754273406
UGENTO,75090,2001,7072.784810126584
UGENTO,75090,2004,7689.057879171947
UGENTO,75090,2011,9164.158369993054
UGENTO,75090,2015,9579.508806747705
UGENTO,75090,2019,9765.166340508806
UGENTO,75090,2020,9676.41953880486
UGENTO,75090,2021,10098.908594815824
UGENTO,75090,2022,11040.424121935055
UGGIANO LA CHIESA,75091,2001,6957.790749887741
UGGIANO LA CHIESA,75091,2004,7734.2509264160935
UGGIANO LA CHIESA,75091,2011,9673.91304347826
UGGIANO LA CHIESA,75091,2015,10710.743801652892
UGGIANO LA CHIESA,75091,2019,10533.854166666666
UGGIANO LA CHIESA,75091,2020,10545.045045045046
UGGIANO LA CHIESA,75091,2021,11245.551601423487
UGGIANO LA CHIESA,75091,2022,12214.170692431562
UGGIATE TREVANO,13228,2001,12857.142857142859
UGGIATE TREVANO,13228,2004,14151.884700665189
UGGIATE TREVANO,13228,2011,15728.994082840238
UGGIATE TREVANO,13228,2015,16016.455696202533
UGGIATE TREVANO,13228,2019,16283.563362609786
UGGIATE TREVANO,13228,2020,15840.372670807452
UGGIATE TREVANO,13228,2021,17025.957972805936
UGGIATE TREVANO,13228,2022,16946.264744429882
ULA TIRSO,95068,2001,7449.7991967871485
ULA TIRSO,95068,2004,7761.506276150628
ULA TIRSO,95068,2011,8547.619047619048
ULA TIRSO,95068,2015,8802.083333333334
ULA TIRSO,95068,2019,10585.106382978724
ULA TIRSO,95068,2020,9496.855345911948
ULA TIRSO,95068,2021,12875
ULA TIRSO,95068,2022,13214.285714285714
ULASSAI,91098,2001,8635.607321131447
ULASSAI,91098,2004,10149.402390438247
ULASSAI,91098,2019,15261.904761904761
ULASSAI,91098,2020,15593.749999999998
ULASSAI,91098,2021,15630.372492836676
ULASSAI,91098,2022,17184.931506849316
ULASSAI,105020,2011,13091.397849462366
ULASSAI,105020,2015,14097.560975609755
ULTIMO,21104,2001,9888.7859128823
ULTIMO,21104,2004,10896.89265536723
ULTIMO ULTEN,21104,2011,14614.82558139535
ULTIMO ULTEN,21104,2015,16981.679389312976
ULTIMO ULTEN,21104,2019,18619.940029985006
ULTIMO ULTEN,21104,2020,18289.638932496076
ULTIMO ULTEN,21104,2021,18536.977491961414
ULTIMO ULTEN,21104,2022,19668.20987654321
UMBERTIDE,54056,2001,10754.770992366413
UMBERTIDE,54056,2004,11970.733561383504
UMBERTIDE,54056,2011,14598.844672657251
UMBERTIDE,54056,2015,16159.753086419752
UMBERTIDE,54056,2019,17598.765432098764
UMBERTIDE,54056,2020,17604.935476567807
UMBERTIDE,54056,2021,17656.893117946445
UMBERTIDE,54056,2022,18316.015883520846
UMBRIATICO,101026,2001,5979.073243647235
UMBRIATICO,101026,2004,6368.613138686132
UMBRIATICO,101026,2011,7004.504504504504
UMBRIATICO,101026,2015,7587.131367292225
UMBRIATICO,101026,2019,8533.56890459364
UMBRIATICO,101026,2020,8578.947368421053
UMBRIATICO,101026,2021,8661.710037174722
UMBRIATICO,101026,2022,9244.897959183674
URAGO DOGLIO,17192,2001,11955.574912891985
URAGO DOGLIO,17192,2004,12745.614035087718
URAGO DOGLIO,17192,2011,15127.906976744185
URAGO DOGLIO,17192,2015,15939.024390243903
URAGO DOGLIO,17192,2019,17954.194792671165
URAGO DOGLIO,17192,2020,17702.946768060836
URAGO DOGLIO,17192,2021,18680.648236415633
URAGO DOGLIO,17192,2022,19623.893805309734
URAS,95069,2001,8436.346863468636
URAS,95069,2004,9373.737373737375
URAS,95069,2011,11777.950310559007
URAS,95069,2015,12569.444444444443
URAS,95069,2019,13434.256055363321
URAS,95069,2020,13655.30303030303
URAS,95069,2021,14244.186046511628
URAS,95069,2022,14853.479853479852
URBANA,28095,2001,10477.748691099478
URBANA,28095,2004,11480.978260869566
URBANA,28095,2011,14042.207792207791
URBANA,28095,2015,15755.102040816326
URBANA,28095,2019,16799.25650557621
URBANA,28095,2020,16700.925925925927
URBANA,28095,2021,17304.469273743016
URBANA,28095,2022,18312.267657992565
URBANIA,41066,2001,10661.888701517706
URBANIA,41066,2004,11635.452961672474
URBANIA,41066,2011,14480.122324159021
URBANIA,41066,2015,15531.012287887654
URBANIA,41066,2019,16738.62998315553
URBANIA,41066,2020,16708.471760797343
URBANIA,41066,2021,17515.64185544768
URBANIA,41066,2022,18304.6833422033
URBE,9063,2001,9144.385026737968
URBE,9063,2004,11158.088235294119
URBE,9063,2011,14021.739130434782
URBE,9063,2015,15029.255319148935
URBE,9063,2019,16261.764705882353
URBE,9063,2020,16547.904191616766
URBE,9063,2021,17416.184971098268
URBE,9063,2022,17856.353591160223
URBINO,41067,2001,12239.094985731757
URBINO,41067,2004,13046.496253856323
URBINO,41067,2011,16469.802244788883
URBINO,41067,2015,17811.823480432973
URBINO,41067,2019,18784.55048006983
URBINO,41067,2020,18581.656459609218
URBINO,41067,2021,19419.64285714286
URBINO,41067,2022,20169.87363584147
URBISAGLIA,43055,2001,11228.146853146853
URBISAGLIA,43055,2004,12175.387596899225
URBISAGLIA,43055,2011,14350.393700787401
URBISAGLIA,43055,2015,15418.74084919473
URBISAGLIA,43055,2019,16851.108033241
URBISAGLIA,43055,2020,16414.970930232557
URBISAGLIA,43055,2021,17315.78947368421
URBISAGLIA,43055,2022,18332.06590621039
URGNANO,16222,2001,14116.878267363703
URGNANO,16222,2004,15940.41450777202
URGNANO,16222,2011,18122.77304415182
URGNANO,16222,2015,18930.161943319836
URGNANO,16222,2019,19739.819004524885
URGNANO,16222,2020,19303.485576923078
URGNANO,16222,2021,20153.37056242521
URGNANO,16222,2022,20791.810841983854
URI,90076,2001,9217.436974789916
URI,90076,2004,10000
URI,90076,2011,12664.179104477611
URI,90076,2015,13038.72053872054
URI,90076,2019,13363.486842105263
URI,90076,2020,13363.970588235294
URI,90076,2021,14124.087591240876
URI,90076,2022,15467.320261437908
URURI,70083,2001,7437.544610992149
URURI,70083,2004,7867.70140428677
URURI,70083,2011,9323.271665043818
URURI,70083,2015,10928.09364548495
URURI,70083,2019,11817.343173431735
URURI,70083,2020,12195.817490494297
URURI,70083,2021,12707.509881422924
URURI,70083,2022,13122.64150943396
URZULEI,91099,2001,7225.859247135842
URZULEI,91099,2004,8843.87351778656
URZULEI,91099,2019,13111.888111888113
URZULEI,91099,2020,13565.891472868218
URZULEI,91099,2021,14198.473282442748
URZULEI,91099,2022,14264.70588235294
URZULEI,105021,2011,11701.388888888889
URZULEI,105021,2015,12515.822784810125
USCIO,10064,2001,12376.8115942029
USCIO,10064,2004,13008.849557522124
USCIO,10064,2011,16572.742474916387
USCIO,10064,2015,18056.637168141595
USCIO,10064,2019,18223.762376237624
USCIO,10064,2020,17972.04968944099
USCIO,10064,2021,18515.463917525773
USCIO,10064,2022,18975.90361445783
USELLUS,95070,2001,7731.958762886598
USELLUS,95070,2004,8494.152046783624
USELLUS,95070,2011,9254.966887417218
USELLUS,95070,2015,10089.285714285716
USELLUS,95070,2019,11562.5
USELLUS,95070,2020,11355.421686746988
USELLUS,95070,2021,12283.95061728395
USELLUS,95070,2022,13147.058823529413
USINI,90077,2001,9966.793168880455
USINI,90077,2004,11121.052631578947
USINI,90077,2011,13360.042735042734
USINI,90077,2015,14225.067385444745
USINI,90077,2019,14669.117647058823
USINI,90077,2020,14576.271186440677
USINI,90077,2021,15278.801843317971
USINI,90077,2022,16226.877040261152
USMATE VELATE,15227,2001,16871.663701067617
USMATE VELATE,15227,2004,18295.99676506268
USMATE VELATE,108044,2011,20429.596586501164
USMATE VELATE,108044,2015,21939.64421855146
USMATE VELATE,108044,2019,22598.898771706903
USMATE VELATE,108044,2020,22253.589527027027
USMATE VELATE,108044,2021,22725.57038312527
USMATE VELATE,108044,2022,23584.605320540773
USSANA,92088,2001,9896.480331262941
USSANA,92088,2004,11330.049261083743
USSANA,92088,2011,13058.194774346792
USSANA,92088,2015,14288.617886178861
USSANA,111093,2019,15794.082840236686
USSANA,111093,2020,15664.691943127962
USSANA,111093,2021,16069.794050343251
USSANA,111093,2022,16721.42064372919
USSARAMANNA,92089,2001,7727.272727272727
USSARAMANNA,92089,2004,8385.826771653545
USSARAMANNA,106024,2011,9708.73786407767
USSARAMANNA,106024,2015,10156.25
USSARAMANNA,111094,2019,11208.333333333332
USSARAMANNA,111094,2020,11397.05882352941
USSARAMANNA,111094,2021,11229.508196721312
USSARAMANNA,111094,2022,13055.555555555557
USSASSAI,91100,2001,8438.59649122807
USSASSAI,91100,2004,9189.18918918919
USSASSAI,91100,2019,14409.090909090912
USSASSAI,91100,2020,15261.904761904763
USSASSAI,91100,2021,14852.94117647059
USSASSAI,91100,2022,16291.304347826086
USSASSAI,105022,2011,11935.483870967742
USSASSAI,105022,2015,12625
USSEAUX,1281,2001,9127.906976744187
USSEAUX,1281,2004,11160.714285714286
USSEAUX,1281,2011,13000
USSEAUX,1281,2015,12500
USSEAUX,1281,2019,14318.181818181818
USSEAUX,1281,2020,14880.952380952382
USSEAUX,1281,2021,16881.57894736842
USSEAUX,1281,2022,18756.09756097561
USSEGLIO,1282,2001,10277.777777777777
USSEGLIO,1282,2004,11854.838709677419
USSEGLIO,1282,2011,15440
USSEGLIO,1282,2015,18911.111111111113
USSEGLIO,1282,2019,19158.536585365855
USSEGLIO,1282,2020,17817.07317073171
USSEGLIO,1282,2021,18235.29411764706
USSEGLIO,1282,2022,19486.842105263157
USSITA,43056,2001,9257.142857142859
USSITA,43056,2004,10912.698412698413
USSITA,43056,2011,12681.818181818182
USSITA,43056,2015,14322.033898305086
USSITA,43056,2019,14103.77358490566
USSITA,43056,2020,14464.285714285714
USSITA,43056,2021,16561.728395061727
USSITA,43056,2022,17268.75
USTICA,82075,2001,7813.765182186235
USTICA,82075,2004,8285.123966942148
USTICA,82075,2011,10255.905511811025
USTICA,82075,2015,11354.166666666668
USTICA,82075,2019,11822.033898305086
USTICA,82075,2020,11272.727272727272
USTICA,82075,2021,13058.035714285714
USTICA,82075,2022,13115.671641791047
UTA,92090,2001,8648.16700610998
UTA,92090,2004,9643.60041623309
UTA,92090,2011,12411.764705882353
UTA,92090,2015,13777.561608300908
UTA,92090,2019,14615.139949109414
UTA,92090,2020,14568.414322250639
UTA,92090,2021,15697.271176805003
UTA,92090,2022,16372.727272727272
UZZANO,47021,2001,12500
UZZANO,47021,2004,13651.560178306092
UZZANO,47021,2011,16437.908496732027
UZZANO,47021,2015,17595.932463545665
UZZANO,47021,2019,18255.185185185186
UZZANO,47021,2020,17775.190839694656
UZZANO,47021,2021,18555.5981595092
UZZANO,47021,2022,19351.422155688626
VACCARIZZO ALBANESE,78152,2001,6918.367346938776
VACCARIZZO ALBANESE,78152,2004,7500
VACCARIZZO ALBANESE,78152,2011,8703.319502074688
VACCARIZZO ALBANESE,78152,2015,9405.339805825242
VACCARIZZO ALBANESE,78152,2019,9856.020942408377
VACCARIZZO ALBANESE,78152,2020,9877.717391304346
VACCARIZZO ALBANESE,78152,2021,10000
VACCARIZZO ALBANESE,78152,2022,11131.38686131387
VACONE,57072,2001,9655.172413793103
VACONE,57072,2004,9663.461538461539
VACONE,57072,2011,12672.41379310345
VACONE,57072,2015,13103.448275862069
VACONE,57072,2019,13541.666666666666
VACONE,57072,2020,12692.307692307691
VACONE,57072,2021,14880.95238095238
VACONE,57072,2022,14519.23076923077
VACRI,69098,2001,7217.496962332927
VACRI,69098,2004,7377.049180327869
VACRI,69098,2011,9007.63358778626
VACRI,69098,2015,10352.697095435686
VACRI,69098,2019,11416.256157635467
VACRI,69098,2020,11080.729166666668
VACRI,69098,2021,12275.280898876405
VACRI,69098,2022,12622.95081967213
VADENA,21105,2001,9844.559585492227
VADENA,21105,2004,11102.941176470587
VADENA PFATTEN,21105,2011,15022.540983606557
