mun,zip,prov,year,geom_id,bin_pop,percentile_bin,r_bin
ORANI,NA,NU,2020,IxTH,0.04719760567869924,"[0.9,1)","[4.81e+04,Inf)"
ORATINO,NA,CB,2020,eHaP,0.536665210461237,"[0,0.5)","[0,1.76e+04)"
ORATINO,NA,CB,2020,eHaP,0.3851838963864198,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORATINO,NA,CB,2020,eHaP,0.07815089315234314,"[0.9,1)","[4.81e+04,Inf)"
ORBASSANO,NA,TO,2020,CDKS,0.42458679690180656,"[0,0.5)","[0,1.76e+04)"
ORBASSANO,NA,TO,2020,CDKS,0.4832944548273578,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORBASSANO,NA,TO,2020,CDKS,0.09211874827083566,"[0.9,1)","[4.81e+04,Inf)"
ORBETELLO,NA,GR,2020,kQ8t,0.546902914662584,"[0,0.5)","[0,1.76e+04)"
ORBETELLO,NA,GR,2020,kQ8t,0.3646150423312359,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORBETELLO,NA,GR,2020,kQ8t,0.08848204300618012,"[0.9,1)","[4.81e+04,Inf)"
ORCIANO PISANO,NA,PI,2020,kQgf,0.539480057859166,"[0,0.5)","[0,1.76e+04)"
ORCIANO PISANO,NA,PI,2020,kQgf,0.4105837829933904,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORCIANO PISANO,NA,PI,2020,kQgf,0.04993615914744365,"[0.9,1)","[4.81e+04,Inf)"
ORCO FEGLINO,NA,SV,2020,hlaB,0.5249194107150801,"[0,0.5)","[0,1.76e+04)"
ORCO FEGLINO,NA,SV,2020,hlaB,0.4037237071735543,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORCO FEGLINO,NA,SV,2020,hlaB,0.0713568821113656,"[0.9,1)","[4.81e+04,Inf)"
ORDONA,NA,FG,2020,5s1h,0.7508225113437944,"[0,0.5)","[0,1.76e+04)"
ORDONA,NA,FG,2020,5s1h,0.22369798016989373,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORDONA,NA,FG,2020,5s1h,0.025479508486311864,"[0.9,1)","[4.81e+04,Inf)"
ORERO,NA,GE,2020,UMnL,0.5247157891149309,"[0,0.5)","[0,1.76e+04)"
ORERO,NA,GE,2020,UMnL,0.3922720435675606,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORERO,NA,GE,2020,UMnL,0.08301216731750849,"[0.9,1)","[4.81e+04,Inf)"
ORGIANO,NA,VI,2020,spZ8,0.4847565306640547,"[0,0.5)","[0,1.76e+04)"
ORGIANO,NA,VI,2020,spZ8,0.43271907556004136,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORGIANO,NA,VI,2020,spZ8,0.08252439377590393,"[0.9,1)","[4.81e+04,Inf)"
ORGOSOLO,NA,NU,2020,KAEl,0.6742261486983084,"[0,0.5)","[0,1.76e+04)"
ORGOSOLO,NA,NU,2020,KAEl,0.29709816084245744,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORGOSOLO,NA,NU,2020,KAEl,0.028675690459234127,"[0.9,1)","[4.81e+04,Inf)"
ORIA,NA,BR,2020,Sm9i,0.6395168853358331,"[0,0.5)","[0,1.76e+04)"
ORIA,NA,BR,2020,Sm9i,0.31233446524088615,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIA,NA,BR,2020,Sm9i,0.04814864942328079,"[0.9,1)","[4.81e+04,Inf)"
ORICOLA,NA,AQ,2020,semB,0.5385548531145602,"[0,0.5)","[0,1.76e+04)"
ORICOLA,NA,AQ,2020,semB,0.3981599588671806,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORICOLA,NA,AQ,2020,semB,0.06328518801825922,"[0.9,1)","[4.81e+04,Inf)"
ORIGGIO,NA,VA,2020,zV6c,0.3444384358892348,"[0,0.5)","[0,1.76e+04)"
ORIGGIO,NA,VA,2020,zV6c,0.5242717089577598,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIGGIO,NA,VA,2020,zV6c,0.1312898551530055,"[0.9,1)","[4.81e+04,Inf)"
ORINO,NA,VA,2020,cXHu,0.4754449044851413,"[0,0.5)","[0,1.76e+04)"
ORINO,NA,VA,2020,cXHu,0.42986267927191235,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORINO,NA,VA,2020,cXHu,0.09469241624294633,"[0.9,1)","[4.81e+04,Inf)"
ORIO AL SERIO,NA,BG,2020,NkNz,0.45449230852596034,"[0,0.5)","[0,1.76e+04)"
ORIO AL SERIO,NA,BG,2020,NkNz,0.4531785201810308,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIO AL SERIO,NA,BG,2020,NkNz,0.09232917129300888,"[0.9,1)","[4.81e+04,Inf)"
ORIO CANAVESE,NA,TO,2020,YGqE,0.4120409565150326,"[0,0.5)","[0,1.76e+04)"
ORIO CANAVESE,NA,TO,2020,YGqE,0.47848834910597493,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIO CANAVESE,NA,TO,2020,YGqE,0.10947069437899248,"[0.9,1)","[4.81e+04,Inf)"
ORIO LITTA,NA,LO,2020,Q8Ur,0.4420892654911605,"[0,0.5)","[0,1.76e+04)"
ORIO LITTA,NA,LO,2020,Q8Ur,0.4711222350304594,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIO LITTA,NA,LO,2020,Q8Ur,0.08678849947838008,"[0.9,1)","[4.81e+04,Inf)"
ORIOLO,NA,CS,2020,FLcR,0.6980825099666357,"[0,0.5)","[0,1.76e+04)"
ORIOLO,NA,CS,2020,FLcR,0.2689159425272669,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIOLO,NA,CS,2020,FLcR,0.033001547506097406,"[0.9,1)","[4.81e+04,Inf)"
ORIOLO ROMANO,NA,VT,2020,4aln,0.5180868475548176,"[0,0.5)","[0,1.76e+04)"
ORIOLO ROMANO,NA,VT,2020,4aln,0.3935261354383507,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORIOLO ROMANO,NA,VT,2020,4aln,0.08838701700683171,"[0.9,1)","[4.81e+04,Inf)"
ORISTANO,NA,OR,2020,Sxl7,0.4883262266250036,"[0,0.5)","[0,1.76e+04)"
ORISTANO,NA,OR,2020,Sxl7,0.40172410337081466,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORISTANO,NA,OR,2020,Sxl7,0.10994967000418177,"[0.9,1)","[4.81e+04,Inf)"
ORMEA,NA,CN,2020,rf4C,0.5284989981123279,"[0,0.5)","[0,1.76e+04)"
ORMEA,NA,CN,2020,rf4C,0.4108143037672064,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORMEA,NA,CN,2020,rf4C,0.060686698120465676,"[0.9,1)","[4.81e+04,Inf)"
ORMELLE,NA,TV,2020,M3aG,0.5044065641279079,"[0,0.5)","[0,1.76e+04)"
ORMELLE,NA,TV,2020,M3aG,0.41520975171517804,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORMELLE,NA,TV,2020,M3aG,0.0803836841569141,"[0.9,1)","[4.81e+04,Inf)"
ORNAGO,NA,MB,2020,UkG9,0.3649180809305873,"[0,0.5)","[0,1.76e+04)"
ORNAGO,NA,MB,2020,UkG9,0.49888579447352643,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORNAGO,NA,MB,2020,UkG9,0.13619612459588626,"[0.9,1)","[4.81e+04,Inf)"
ORNAVASSO,NA,VB,2020,KALE,0.46112176984844644,"[0,0.5)","[0,1.76e+04)"
ORNAVASSO,NA,VB,2020,KALE,0.4554219954105355,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORNAVASSO,NA,VB,2020,KALE,0.08345623474101804,"[0.9,1)","[4.81e+04,Inf)"
ORNICA,NA,BG,2020,k3NK,0.5582768504458897,"[0,0.5)","[0,1.76e+04)"
ORNICA,NA,BG,2020,k3NK,0.4067837959292372,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORNICA,NA,BG,2020,k3NK,0.034939353624873104,"[0.9,1)","[4.81e+04,Inf)"
OROSEI,NA,NU,2020,iNJ3,0.6701278504665333,"[0,0.5)","[0,1.76e+04)"
OROSEI,NA,NU,2020,iNJ3,0.28186876720414134,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OROSEI,NA,NU,2020,iNJ3,0.04800338232932533,"[0.9,1)","[4.81e+04,Inf)"
OROTELLI,NA,NU,2020,6VGE,0.6346266337638077,"[0,0.5)","[0,1.76e+04)"
OROTELLI,NA,NU,2020,6VGE,0.3335199958918378,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OROTELLI,NA,NU,2020,6VGE,0.03185337034435454,"[0.9,1)","[4.81e+04,Inf)"
ORRIA,NA,SA,2020,5sIF,0.7812873935837222,"[0,0.5)","[0,1.76e+04)"
ORRIA,NA,SA,2020,5sIF,0.19443437911745765,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORRIA,NA,SA,2020,5sIF,0.02427822729882012,"[0.9,1)","[4.81e+04,Inf)"
ORROLI,NA,SU,2020,NuD1,0.640995921438877,"[0,0.5)","[0,1.76e+04)"
ORROLI,NA,SU,2020,NuD1,0.32205130234644086,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORROLI,NA,SU,2020,NuD1,0.03695277621468218,"[0.9,1)","[4.81e+04,Inf)"
ORSAGO,NA,TV,2020,p5VD,0.4491666341682219,"[0,0.5)","[0,1.76e+04)"
ORSAGO,NA,TV,2020,p5VD,0.46598410641487753,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORSAGO,NA,TV,2020,p5VD,0.08484925941690058,"[0.9,1)","[4.81e+04,Inf)"
ORSARA BORMIDA,NA,AL,2020,9eqF,0.5602240187987826,"[0,0.5)","[0,1.76e+04)"
ORSARA BORMIDA,NA,AL,2020,9eqF,0.36820548295139777,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORSARA BORMIDA,NA,AL,2020,9eqF,0.07157049824981965,"[0.9,1)","[4.81e+04,Inf)"
ORSARA DI PUGLIA,NA,FG,2020,GpWv,0.6950307555737891,"[0,0.5)","[0,1.76e+04)"
ORSARA DI PUGLIA,NA,FG,2020,GpWv,0.27405356510021783,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORSARA DI PUGLIA,NA,FG,2020,GpWv,0.03091567932599304,"[0.9,1)","[4.81e+04,Inf)"
ORSENIGO,NA,CO,2020,QoXA,0.3921086935096534,"[0,0.5)","[0,1.76e+04)"
ORSENIGO,NA,CO,2020,QoXA,0.48619384275959343,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORSENIGO,NA,CO,2020,QoXA,0.12169746373075319,"[0.9,1)","[4.81e+04,Inf)"
ORSOGNA,NA,CH,2020,nWIP,0.6337818696170127,"[0,0.5)","[0,1.76e+04)"
ORSOGNA,NA,CH,2020,nWIP,0.3170554234742283,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORSOGNA,NA,CH,2020,nWIP,0.04916270690875901,"[0.9,1)","[4.81e+04,Inf)"
ORSOMARSO,NA,CS,2020,NuCb,0.725634887848966,"[0,0.5)","[0,1.76e+04)"
ORSOMARSO,NA,CS,2020,NuCb,0.2558996717263975,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORSOMARSO,NA,CS,2020,NuCb,0.018465440424636492,"[0.9,1)","[4.81e+04,Inf)"
ORTA DI ATELLA,NA,CE,2020,Hbiw,0.6441729461159419,"[0,0.5)","[0,1.76e+04)"
ORTA DI ATELLA,NA,CE,2020,Hbiw,0.31340861074652493,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTA DI ATELLA,NA,CE,2020,Hbiw,0.04241844313753318,"[0.9,1)","[4.81e+04,Inf)"
ORTA NOVA,NA,FG,2020,Rgy2,0.7286532506928646,"[0,0.5)","[0,1.76e+04)"
ORTA NOVA,NA,FG,2020,Rgy2,0.2402996393159924,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTA NOVA,NA,FG,2020,Rgy2,0.031047109991143018,"[0.9,1)","[4.81e+04,Inf)"
ORTA SAN GIULIO,NA,NO,2020,Ae5s,0.5315558764508763,"[0,0.5)","[0,1.76e+04)"
ORTA SAN GIULIO,NA,NO,2020,Ae5s,0.35400440220744156,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTA SAN GIULIO,NA,NO,2020,Ae5s,0.11443972134168212,"[0.9,1)","[4.81e+04,Inf)"
ORTACESUS,NA,SU,2020,XMHf,0.613561204077878,"[0,0.5)","[0,1.76e+04)"
ORTACESUS,NA,SU,2020,XMHf,0.3588247720324992,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTACESUS,NA,SU,2020,XMHf,0.027614023889622863,"[0.9,1)","[4.81e+04,Inf)"
ORTE,NA,VT,2020,q0rg,0.5135908516753999,"[0,0.5)","[0,1.76e+04)"
ORTE,NA,VT,2020,q0rg,0.39217675292758214,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTE,NA,VT,2020,q0rg,0.094232395397018,"[0.9,1)","[4.81e+04,Inf)"
ORTELLE,NA,LE,2020,M3LO,0.6346092685661554,"[0,0.5)","[0,1.76e+04)"
ORTELLE,NA,LE,2020,M3LO,0.31130756491393163,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTELLE,NA,LE,2020,M3LO,0.05408316651991296,"[0.9,1)","[4.81e+04,Inf)"
ORTEZZANO,NA,FM,2020,zYuD,0.6068672315772906,"[0,0.5)","[0,1.76e+04)"
ORTEZZANO,NA,FM,2020,zYuD,0.3482737442069598,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTEZZANO,NA,FM,2020,zYuD,0.04485902421574961,"[0.9,1)","[4.81e+04,Inf)"
ORTIGNANO RAGGIOLO,NA,AR,2020,eHMt,0.4618239192190303,"[0,0.5)","[0,1.76e+04)"
ORTIGNANO RAGGIOLO,NA,AR,2020,eHMt,0.45331384586725276,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTIGNANO RAGGIOLO,NA,AR,2020,eHMt,0.08486223491371692,"[0.9,1)","[4.81e+04,Inf)"
ORTONA,NA,CH,2020,9UV0,0.561149602132084,"[0,0.5)","[0,1.76e+04)"
ORTONA,NA,CH,2020,9UV0,0.36031189582162215,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTONA,NA,CH,2020,9UV0,0.07853850204629387,"[0.9,1)","[4.81e+04,Inf)"
ORTONA DEI MARSI,NA,AQ,2020,OtEf,0.6013058565620103,"[0,0.5)","[0,1.76e+04)"
ORTONA DEI MARSI,NA,AQ,2020,OtEf,0.34222938019261395,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTONA DEI MARSI,NA,AQ,2020,OtEf,0.05646476324537575,"[0.9,1)","[4.81e+04,Inf)"
ORTOVERO,NA,SV,2020,I7bv,0.5708769739987506,"[0,0.5)","[0,1.76e+04)"
ORTOVERO,NA,SV,2020,I7bv,0.3692112755812782,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTOVERO,NA,SV,2020,I7bv,0.05991175041997121,"[0.9,1)","[4.81e+04,Inf)"
ORTUCCHIO,NA,AQ,2020,AROC,0.6006620245839274,"[0,0.5)","[0,1.76e+04)"
ORTUCCHIO,NA,AQ,2020,AROC,0.3504345531790516,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTUCCHIO,NA,AQ,2020,AROC,0.048903422237021044,"[0.9,1)","[4.81e+04,Inf)"
ORTUERI,NA,NU,2020,ARjc,0.7520498990077883,"[0,0.5)","[0,1.76e+04)"
ORTUERI,NA,NU,2020,ARjc,0.22409861578386503,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORTUERI,NA,NU,2020,ARjc,0.02385148520834668,"[0.9,1)","[4.81e+04,Inf)"
ORUNE,NA,NU,2020,lPO0,0.745626862834049,"[0,0.5)","[0,1.76e+04)"
ORUNE,NA,NU,2020,lPO0,0.22235937332897904,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORUNE,NA,NU,2020,lPO0,0.032013763836971965,"[0.9,1)","[4.81e+04,Inf)"
ORVIETO,NA,TR,2020,NJzX,0.5086020369122883,"[0,0.5)","[0,1.76e+04)"
ORVIETO,NA,TR,2020,NJzX,0.39464932290609933,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORVIETO,NA,TR,2020,NJzX,0.09674864018161233,"[0.9,1)","[4.81e+04,Inf)"
ORVINIO,NA,RI,2020,Q8RP,0.5460991114117378,"[0,0.5)","[0,1.76e+04)"
ORVINIO,NA,RI,2020,Q8RP,0.37634942872462773,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORVINIO,NA,RI,2020,Q8RP,0.07755145986363443,"[0.9,1)","[4.81e+04,Inf)"
ORZINUOVI,NA,BS,2020,rVzC,0.4679507574203773,"[0,0.5)","[0,1.76e+04)"
ORZINUOVI,NA,BS,2020,rVzC,0.43147673305752,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORZINUOVI,NA,BS,2020,rVzC,0.10057250952210273,"[0.9,1)","[4.81e+04,Inf)"
ORZIVECCHI,NA,BS,2020,82WR,0.5068127971002406,"[0,0.5)","[0,1.76e+04)"
ORZIVECCHI,NA,BS,2020,82WR,0.420637309879625,"[0.5,0.9)","[1.76e+04,4.81e+04)"
ORZIVECCHI,NA,BS,2020,82WR,0.07254989302013437,"[0.9,1)","[4.81e+04,Inf)"
OSASCO,NA,TO,2020,5HSQ,0.44728165376146267,"[0,0.5)","[0,1.76e+04)"
OSASCO,NA,TO,2020,5HSQ,0.44212600206543395,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSASCO,NA,TO,2020,5HSQ,0.11059234417310337,"[0.9,1)","[4.81e+04,Inf)"
OSASIO,NA,TO,2020,FAJG,0.4211584120650625,"[0,0.5)","[0,1.76e+04)"
OSASIO,NA,TO,2020,FAJG,0.4841603449466196,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSASIO,NA,TO,2020,FAJG,0.09468124298831793,"[0.9,1)","[4.81e+04,Inf)"
OSCHIRI,NA,SS,2020,YBvF,0.5931783279812558,"[0,0.5)","[0,1.76e+04)"
OSCHIRI,NA,SS,2020,YBvF,0.36313694014617515,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSCHIRI,NA,SS,2020,YBvF,0.04368473187256905,"[0.9,1)","[4.81e+04,Inf)"
OSIDDA,NA,NU,2020,Puc5,0.7604228309128572,"[0,0.5)","[0,1.76e+04)"
OSIDDA,NA,NU,2020,Puc5,0.2231825493093177,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSIDDA,NA,NU,2020,Puc5,0.01639461977782508,"[0.9,1)","[4.81e+04,Inf)"
OSIGLIA,NA,SV,2020,KBP5,0.5493595040143151,"[0,0.5)","[0,1.76e+04)"
OSIGLIA,NA,SV,2020,KBP5,0.4006209739645977,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSIGLIA,NA,SV,2020,KBP5,0.05001952202108717,"[0.9,1)","[4.81e+04,Inf)"
OSILO,NA,SS,2020,hwx4,0.6299984543521505,"[0,0.5)","[0,1.76e+04)"
OSILO,NA,SS,2020,hwx4,0.3178717794620807,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSILO,NA,SS,2020,hwx4,0.05212976618576881,"[0.9,1)","[4.81e+04,Inf)"
OSIMO,NA,AN,2020,voz9,0.45465289497405587,"[0,0.5)","[0,1.76e+04)"
OSIMO,NA,AN,2020,voz9,0.45375039544225987,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSIMO,NA,AN,2020,voz9,0.09159670958368427,"[0.9,1)","[4.81e+04,Inf)"
OSINI,NA,NU,2020,Cmvf,0.7127459608367746,"[0,0.5)","[0,1.76e+04)"
OSINI,NA,NU,2020,Cmvf,0.27171771955932233,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSINI,NA,NU,2020,Cmvf,0.015536319603903115,"[0.9,1)","[4.81e+04,Inf)"
OSIO SOPRA,NA,BG,2020,3x5W,0.4193516924587126,"[0,0.5)","[0,1.76e+04)"
OSIO SOPRA,NA,BG,2020,3x5W,0.4833129752866353,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSIO SOPRA,NA,BG,2020,3x5W,0.09733533225465207,"[0.9,1)","[4.81e+04,Inf)"
OSIO SOTTO,NA,BG,2020,Dp4P,0.4252046681316948,"[0,0.5)","[0,1.76e+04)"
OSIO SOTTO,NA,BG,2020,Dp4P,0.476291239386448,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSIO SOTTO,NA,BG,2020,Dp4P,0.09850409248185721,"[0.9,1)","[4.81e+04,Inf)"
OSNAGO,NA,LC,2020,OySx,0.3952497794624775,"[0,0.5)","[0,1.76e+04)"
OSNAGO,NA,LC,2020,OySx,0.47430472665971035,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSNAGO,NA,LC,2020,OySx,0.13044549387781212,"[0.9,1)","[4.81e+04,Inf)"
OSOPPO,NA,UD,2020,OtaS,0.4667991309625556,"[0,0.5)","[0,1.76e+04)"
OSOPPO,NA,UD,2020,OtaS,0.4578036239157333,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSOPPO,NA,UD,2020,OtaS,0.07539724512171109,"[0.9,1)","[4.81e+04,Inf)"
OSPEDALETTI,NA,IM,2020,pcZk,0.5643890880209963,"[0,0.5)","[0,1.76e+04)"
OSPEDALETTI,NA,IM,2020,pcZk,0.34458405200484066,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSPEDALETTI,NA,IM,2020,pcZk,0.09102685997416304,"[0.9,1)","[4.81e+04,Inf)"
OSPEDALETTO DALPINOLO,NA,AV,2020,5siR,0.5744922588049395,"[0,0.5)","[0,1.76e+04)"
OSPEDALETTO DALPINOLO,NA,AV,2020,5siR,0.34473036064088225,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSPEDALETTO DALPINOLO,NA,AV,2020,5siR,0.08077738055417827,"[0.9,1)","[4.81e+04,Inf)"
OSPEDALETTO EUGANEO,NA,PD,2020,AALs,0.47665269552682604,"[0,0.5)","[0,1.76e+04)"
OSPEDALETTO EUGANEO,NA,PD,2020,AALs,0.4557853014489683,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSPEDALETTO EUGANEO,NA,PD,2020,AALs,0.06756200302420567,"[0.9,1)","[4.81e+04,Inf)"
OSPEDALETTO LODIGIANO,NA,LO,2020,Q8UC,0.4518081815465598,"[0,0.5)","[0,1.76e+04)"
OSPEDALETTO LODIGIANO,NA,LO,2020,Q8UC,0.46241191068814347,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSPEDALETTO LODIGIANO,NA,LO,2020,Q8UC,0.08577990776529676,"[0.9,1)","[4.81e+04,Inf)"
OSPITALE DI CADORE,NA,BL,2020,V8gX,0.45983287645721105,"[0,0.5)","[0,1.76e+04)"
OSPITALE DI CADORE,NA,BL,2020,V8gX,0.48716652732982,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSPITALE DI CADORE,NA,BL,2020,V8gX,0.05300059621296893,"[0.9,1)","[4.81e+04,Inf)"
OSPITALETTO,NA,BS,2020,a6Nt,0.44878980903900456,"[0,0.5)","[0,1.76e+04)"
OSPITALETTO,NA,BS,2020,a6Nt,0.45894527909634153,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSPITALETTO,NA,BS,2020,a6Nt,0.09226491186465391,"[0.9,1)","[4.81e+04,Inf)"
OSSAGO LODIGIANO,NA,LO,2020,86km,0.4343725439014643,"[0,0.5)","[0,1.76e+04)"
OSSAGO LODIGIANO,NA,LO,2020,86km,0.47648495065208585,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSSAGO LODIGIANO,NA,LO,2020,86km,0.08914250544644986,"[0.9,1)","[4.81e+04,Inf)"
OSSI,NA,SS,2020,eVH7,0.5744825686415663,"[0,0.5)","[0,1.76e+04)"
OSSI,NA,SS,2020,eVH7,0.3818567281272819,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSSI,NA,SS,2020,eVH7,0.04366070323115179,"[0.9,1)","[4.81e+04,Inf)"
OSSIMO,NA,BS,2020,Qz3A,0.5194324532862951,"[0,0.5)","[0,1.76e+04)"
OSSIMO,NA,BS,2020,Qz3A,0.41326266400207656,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSSIMO,NA,BS,2020,Qz3A,0.06730488271162838,"[0.9,1)","[4.81e+04,Inf)"
OSSONA,NA,MI,2020,LS0p,0.37323977009691134,"[0,0.5)","[0,1.76e+04)"
OSSONA,NA,MI,2020,LS0p,0.5188714486955417,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSSONA,NA,MI,2020,LS0p,0.10788878120754697,"[0.9,1)","[4.81e+04,Inf)"
OSTANA,NA,CN,2020,8aKR,0.6745749726537089,"[0,0.5)","[0,1.76e+04)"
OSTANA,NA,CN,2020,8aKR,0.23236898318090693,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTANA,NA,CN,2020,8aKR,0.09305604416538416,"[0.9,1)","[4.81e+04,Inf)"
OSTELLATO,NA,FE,2020,ARn1,0.49614754002055916,"[0,0.5)","[0,1.76e+04)"
OSTELLATO,NA,FE,2020,ARn1,0.45073581842763166,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTELLATO,NA,FE,2020,ARn1,0.053116641551809174,"[0.9,1)","[4.81e+04,Inf)"
OSTIANO,NA,CR,2020,8FCR,0.49890215608837263,"[0,0.5)","[0,1.76e+04)"
OSTIANO,NA,CR,2020,8FCR,0.42692046123024796,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTIANO,NA,CR,2020,8FCR,0.07417738268137941,"[0.9,1)","[4.81e+04,Inf)"
OSTIGLIA,NA,MN,2020,IFuv,0.4627703945087077,"[0,0.5)","[0,1.76e+04)"
OSTIGLIA,NA,MN,2020,IFuv,0.4468243012993841,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTIGLIA,NA,MN,2020,IFuv,0.09040530419190818,"[0.9,1)","[4.81e+04,Inf)"
OSTRA,NA,AN,2020,2hFR,0.5298504850437372,"[0,0.5)","[0,1.76e+04)"
OSTRA,NA,AN,2020,2hFR,0.40042340513424235,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTRA,NA,AN,2020,2hFR,0.06972610982202043,"[0.9,1)","[4.81e+04,Inf)"
OSTRA VETERE,NA,AN,2020,HbWC,0.5485221554656589,"[0,0.5)","[0,1.76e+04)"
OSTRA VETERE,NA,AN,2020,HbWC,0.39409804194854947,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTRA VETERE,NA,AN,2020,HbWC,0.05737980258579167,"[0.9,1)","[4.81e+04,Inf)"
OSTUNI,NA,BR,2020,LKW8,0.595063996501189,"[0,0.5)","[0,1.76e+04)"
OSTUNI,NA,BR,2020,LKW8,0.3314215152312354,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OSTUNI,NA,BR,2020,LKW8,0.07351448826757556,"[0.9,1)","[4.81e+04,Inf)"
OTRANTO,NA,LE,2020,kQNO,0.6653282703340822,"[0,0.5)","[0,1.76e+04)"
OTRANTO,NA,LE,2020,kQNO,0.2669626729928497,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OTRANTO,NA,LE,2020,kQNO,0.06770905667306815,"[0.9,1)","[4.81e+04,Inf)"
OTRICOLI,NA,TR,2020,XLbb,0.5661460985252204,"[0,0.5)","[0,1.76e+04)"
OTRICOLI,NA,TR,2020,XLbb,0.37102286706321663,"[0.5,0.9)","[1.76e+04,4.81e+04)"
OTRICOLI,NA,TR,2020,XLbb,0.06283103441156301,"[0.9,1)","[4.81e+04,Inf)"
OTTANA,NA,NU,2020,YjBg,0.6108080734904154,"[0,0.5)","[0,1.76e+04)"
